id,salary_to
29933,82461.68256605724
12957,53450.794142152285
22453,54285.37809760127
22038,148256.3906482608
28603,186787.6377241177
24459,89110.07987683661
3861,40158.94328510504
15158,119114.64464717777
12880,36643.82857826477
8230,61587.37960969513
35350,49663.00677273424
22881,44541.36894072368
8821,198573.3339645064
28680,111669.14394344036
25071,44913.684126948036
15056,345450.5750068693
6492,39747.191822411725
28449,62012.12730885191
7388,73773.85721870692
6576,68571.62365553733
12403,134818.99414423975
30761,100067.39963055377
22756,74268.55413469498
4815,66826.54756711343
618,65997.67946951618
14207,94625.82070241796
25573,111024.38654358184
31023,126214.08809517132
22827,146131.0786571594
31763,45020.9151517351
7822,67200.89217486729
35798,44004.79792710519
16418,67064.70558984192
36739,42957.53530214862
22008,58720.94938117953
34176,37945.30257914172
12654,215632.55242970545
31735,45025.606777733454
17089,109645.14174702365
19705,61274.865804994595
29053,83743.44046397237
37109,169963.7953357541
8094,66953.0906685888
3928,68470.47355735855
8324,77507.00648270365
16201,241120.7892362553
33955,151435.42858860746
25156,62748.08973526361
18353,60187.537725732975
36518,28979.309751744186
32355,83725.52994501728
15874,82930.49161312939
6882,47590.402478878575
21021,51871.677403443784
8292,60319.36392378948
35827,37999.99702144711
28877,46290.70944439061
8054,46586.22358883923
26709,105144.07419339579
12131,98101.52746962688
4448,58321.7614425848
37245,49817.11417011554
18579,63986.45636489047
18798,47570.57581731108
1043,98161.56701312083
14788,274325.5748391877
22548,65100.270709837074
29332,45001.49026803725
2111,56661.38708563877
2541,48354.35673439577
4449,67952.46042773139
4580,48333.78991628824
16084,278237.4022393462
13664,277838.42315976333
7780,338730.1275133575
31400,73061.92170757863
10660,158064.29391586687
12850,152472.7654200095
10235,41767.615015991454
26186,80823.95985643637
21738,44201.84634832733
31998,142160.14059434645
2275,134979.32924758535
12184,38191.70582736643
9464,112143.00068898016
34402,64708.54149456809
34258,43503.954451867554
4855,63149.56544988101
13469,218987.28188574547
5742,18042.67797416423
34179,61769.47065441946
33936,118572.29660549863
26894,82392.16764693956
3619,39432.17512791632
27113,56798.46239263649
35163,40323.57643000814
35696,124986.18813716239
19458,38008.64331949473
12754,106465.33804907811
26344,35958.836646476084
1045,52965.4927256757
2858,48655.859355762965
20784,162336.22012840962
26703,120486.59146814581
28271,91471.83310469412
17906,197150.4811204276
5683,68500.55536536877
10926,76934.34302718863
17867,256629.1411855649
311,98112.42196946705
4430,54923.464433939625
26453,42112.24424812448
1681,91025.29521518806
16747,51848.697246824035
4217,31290.381571925544
23861,45259.24496327413
6679,60866.41706925839
13692,228479.64072453658
5199,38034.22835350456
7091,61847.827554767355
8372,80544.31155359713
11641,177801.86282500753
35671,48290.8742916106
3826,77206.55136182709
35888,38000.01666232892
20136,71450.36142283343
13862,165395.21785415127
14075,59413.52099705499
16700,102574.94375065519
30588,78752.72031747155
16847,106326.84664515243
24184,33067.12301292885
23297,77153.17985836409
29400,118786.01613994675
22411,114962.07302268241
18970,219133.62263490877
24790,24375.26987641905
16614,164896.16898847825
28301,56510.532248698786
4202,48894.86688878643
13837,27823.52868396775
12690,451053.7298940996
25847,211726.68948958674
33816,53230.487353402306
26088,90085.5258558377
36273,86987.67750480682
34814,69993.476071057
27738,34682.38174040436
31304,60949.60974809372
23985,62416.001097634544
8119,158938.77801844705
9061,178008.8501311032
34388,58762.009071112276
34616,36178.13490744132
30862,33947.099216000184
116,12810.893809760324
24138,67874.7795051068
32870,61633.76399963844
8537,177320.3802664142
8406,88760.49613826559
29401,98792.85762176097
14495,250113.80914076735
5018,17958.591419803008
24630,114662.82690659199
27736,65064.96194084885
25702,68734.06421307543
29972,62460.236001637255
8122,81899.92112495858
36272,57535.35442935207
30321,28582.584992180055
4850,20799.0213995542
12347,48780.206684173645
28873,59789.471632177156
17082,74480.47136835248
11070,151176.67616017011
18674,144146.7060741348
31436,45071.376959423855
9093,203581.7125373463
3643,76172.9733209896
6219,121326.75994212247
22521,77663.79636588473
25936,38845.61147833115
35342,48079.79219313587
3049,107261.75979224188
18270,161897.82566554332
16176,69384.91457476998
1959,87320.9248430642
15433,261758.0354572369
18113,301645.1586942893
9975,201484.74283778208
30434,50023.68230545565
36545,90558.36700607839
14068,107668.20330486112
28689,57205.13481127697
27695,70000.38158957615
20285,38896.92016373366
28291,68734.86110668574
24672,79815.68505883448
31253,63511.39329545045
37153,53021.56005910807
33930,51255.976769532135
8082,49160.97637482002
23374,101135.70756093734
19533,112598.42332996745
29610,65298.96042740336
11229,257134.90041850985
35832,44379.15573421033
36367,69210.22127250204
3252,74810.91457212981
6860,98424.65025334971
31764,40896.44404390718
25434,65947.11032641093
36976,34088.06166221233
25627,84180.0463111201
14197,189046.44007317798
10393,166296.57873088098
13401,111762.58554925847
11749,155797.1118501353
25346,71277.40786905258
23160,74767.17399966152
8375,56970.29779292314
29109,42757.93444260323
28078,96004.53536065831
10765,88544.95832592688
19374,75812.9854734161
26477,122172.55514364566
19279,210375.31579802957
33693,46293.829530238465
22121,33069.94421274069
13253,48939.14916232348
33486,82747.70518677698
34514,77698.02589449887
19083,188983.07095129212
18420,33839.93269521262
18494,179423.01168697755
5467,45005.48999286417
8713,53888.382481356864
10609,175246.0746569217
1793,37961.88166885846
36600,103142.32320642952
2761,56096.33947893963
7781,283039.9127679947
21561,56919.746062859725
29607,68251.77166608206
5484,60056.59194406815
24759,80264.55038269915
5883,115733.92918291502
1761,119465.08610855087
33308,62805.41878661782
30948,38000.59533301715
20821,99690.48408871113
19897,92552.09245265379
27604,44015.88308475148
35510,63846.21484285078
18501,204385.00793668072
13424,151885.96602564125
20083,46444.94812063269
18069,62472.312819406434
22155,36899.99142266729
4520,44825.23024112831
19012,150047.8928602343
5343,48172.51764610989
31713,39099.00807662395
200,31924.223985598815
13949,56419.03514706607
20917,27500.278330552654
21895,160356.44489069167
396,44299.233772373445
22309,33008.00985501594
10646,85710.2587799443
36306,53659.099708415815
34916,33039.1541854115
36574,37505.03023206444
12922,157559.29840134206
37209,93604.2332986446
13685,17448.720989162954
4401,64310.80319242619
977,29280.17041496718
14018,112525.37318686151
9561,236661.72902562062
8350,82650.88725850944
32427,71206.34196954446
32610,67381.61838736292
15869,57288.77940747629
10801,157644.3603277818
13312,153607.93545300222
20301,44271.68868950561
6904,509459.9118149978
28583,40544.73773274752
369,72029.3930418026
5286,58727.8542580956
4528,51156.543332884816
3589,25530.606629777663
12629,176997.2989154443
26743,142891.79701704768
17876,152683.66020595844
2348,40433.03580789815
3388,47731.233066872745
12617,78596.12023384044
6426,88564.99949414755
36605,71894.71560303896
22204,35724.89225064643
6272,64477.88249989845
11623,239557.15055229515
6267,27947.101394155303
6839,35075.6658586679
21626,180842.22251946045
36700,42924.97891560089
15319,107918.4387988252
10868,139353.12261768559
19009,136468.64285449867
32349,32991.895948827805
30236,65451.72558539039
21611,169246.9334860923
27745,92234.4458204689
8151,42231.25758257834
27324,79773.76754104112
23037,65287.06428676476
20302,73782.8714373585
5770,138510.94702829717
1536,70088.10609179521
34835,108817.08789361447
34015,85037.14273052827
30153,112242.02253241136
32500,82397.38911946765
8206,50142.541308363914
697,61565.18065174608
30889,42906.25765651484
17244,54679.33936694375
29446,61040.79802736979
35106,113683.21743482644
34029,41323.47898430968
30969,50035.26862578284
1288,165399.69965600385
12613,119440.04213522919
36697,80523.52348101216
19217,136908.21881516455
36040,66516.10608788097
21207,72749.62143324268
29564,81022.19927245592
25016,100210.29736528173
20741,67520.19379323338
5686,44526.86284263112
36014,71451.23369867474
12037,78238.71309228796
24891,57366.446613314525
2357,138800.60013773886
12477,224262.14164097223
23753,72473.77233168395
22855,38000.08777453136
17624,226022.22472638352
19110,106374.8857368966
14913,30907.801907202433
26647,41288.11838552024
14979,164743.394706321
12585,162632.03813057422
5582,36035.46795660975
17246,259024.05820754095
2182,37150.62581242752
1717,89800.1376992109
34486,154485.10672762114
19120,110339.65210738812
2754,58517.87925748962
15297,182773.66292237537
7945,123039.00224305975
3855,95415.48319685897
6194,56856.910196051715
33607,100723.11733630922
3077,43869.75852860831
29871,54306.70484566933
12092,54597.452965380275
480,70843.78691643752
11645,93600.46952264011
26758,63743.673898869616
15519,55715.24508627656
8047,257357.36190172043
26866,261794.40381966846
19784,96838.59054599665
15122,92649.57965057726
18836,127845.50576594142
9564,82361.5957152572
21121,30600.38270644364
27757,42493.21814642564
15968,237012.32376370742
24146,80412.36371253594
14938,124041.64115876312
9787,131340.09048511673
25443,33012.400297422166
11570,265170.16873512836
36863,138520.56636217656
28438,29055.506855131265
33531,37987.05122049415
26437,37064.563556163914
32428,38595.7725224785
20573,53978.290545538344
4653,88417.04189553863
19718,66529.97159269199
13351,91409.06464254975
35192,276288.26249354257
1594,143221.37488757074
21790,40522.99291096843
5160,31732.408022478405
29178,50316.472113251046
4351,38000.01732441456
36366,102890.2588843648
22751,38000.08777453136
19863,101614.95108817806
26621,146273.77225536632
22526,81549.74787414096
9363,239440.46691175306
27925,89564.60375493304
7768,71513.77996421761
13484,103314.10895626846
9311,64971.82541607156
6390,238136.75706340588
36225,60784.59023184625
8745,99838.11725851489
29230,37910.52774092325
12423,88598.7919891531
16591,200601.4441595826
2592,48518.794455998344
14478,211525.17888263706
34695,153291.43291083962
29550,33009.58405418216
11667,163787.60790287767
29751,26402.713392114187
14424,37669.62031157953
13013,128153.48795671627
15432,53583.718473188645
2525,38004.769185097735
31267,78487.72115832739
35988,58278.665033310965
24872,251559.70283112006
21482,68695.73234066078
13577,289908.97974423
23773,47852.49278673639
14386,86065.306395158
27294,38605.8797640989
19331,145487.780329413
26969,77936.08818013956
19973,46739.06641158734
1771,52900.32546786561
19822,167571.5932705787
31799,39000.3104110661
1496,101854.89266856268
29895,114081.25995591644
14757,182905.84450289758
11677,87838.75437763374
14125,165737.03132470086
18416,79043.76984590998
19661,142836.81533876748
26695,42470.94761315555
6824,31250.65770985032
21161,80333.98881303721
3025,66611.15440225127
35430,106962.95979988638
14664,273751.9708004432
29435,52778.35760060058
27442,136813.95545313647
12689,91303.26150856208
2561,77200.34690096133
16828,125281.37580014419
18273,59761.353295708715
17762,104124.03674886255
11204,54984.592683528914
11176,182086.93082143128
33855,122007.16119926085
20394,56012.6786176978
86,77488.12673546262
10365,105187.39039799516
22810,93932.57113197149
3219,129494.14550350457
36336,37999.96853067049
17382,230831.3577604054
19470,62259.521743779005
25636,78325.36779004372
34579,59233.287554229515
36557,48500.521571881734
18631,88606.8763308306
24380,43422.47857821212
30393,56448.316285328736
3425,33563.302375546795
13158,38427.95365438588
22343,36735.99260586189
31255,52502.73786745884
279,39576.66133256408
13659,140415.32245090808
29164,131036.28960676806
5991,81058.13389911152
24196,94966.2305837567
24788,48889.054754587356
29915,74552.50634999141
17917,112487.33114917512
2300,73036.45779557092
31402,82599.28199900943
31057,68183.66112315559
24106,37999.9735251257
15117,23627.375996810493
1703,104196.419589528
10927,58057.819897588684
12441,138365.93067734572
14121,42613.034519686815
7193,94486.74854069974
32211,37655.672391402055
10632,238893.98528016696
23081,33014.08242466749
3105,84060.31973873061
31977,63951.38356769643
19392,39628.46910037393
16051,21855.50742223388
17544,57969.83737783227
25952,104624.06517920434
34969,72648.58145562217
23774,32998.52825114292
11547,144326.21752179245
34661,44056.344694224055
1758,63871.620391643315
31926,67444.54885979049
18863,132941.86736018205
31002,70996.99145610095
20846,41650.623011081785
35104,106845.9811952151
10642,170119.18879916176
2299,54103.635983890425
11489,406070.00066436554
16902,124902.62603981889
9146,117968.04386630969
34224,36908.79808266466
15656,60492.01213043356
31125,38000.8996020718
13954,56240.93316758287
17960,112625.98289856713
1575,160066.94957830053
25664,118220.11136516073
15137,234526.32538108397
2229,74479.70432422674
12604,192467.2370885589
18355,121372.64286609372
6346,55627.97926057462
22065,39010.5730629862
13108,78670.29931873993
4750,42658.98284483743
5875,96396.84915221357
15490,314982.74052442564
26095,63326.251730986594
1227,37999.99170527523
25749,82014.34231015443
5910,62904.72378439034
22212,56541.520931746374
6528,39982.445809968136
7497,49587.23569567315
17113,286181.3267676203
734,38166.955129234964
20708,34691.60772906834
31704,75881.48031834856
31145,165066.6729764766
19695,20845.900658744526
16114,525480.4506962112
7317,88377.6644116356
25905,127552.70654773132
35200,85279.7360630191
6521,54193.776707033656
20814,60351.831823740074
1433,80748.65484726988
15143,103888.99735027364
31892,123014.90084302482
4918,44534.57848973561
261,45603.01120785848
25268,101548.99385114023
18243,82401.20099930279
23114,37999.97987779982
6912,115131.22480638782
9317,140576.0959437572
2296,4665.850446944285
13052,91191.48676470139
34656,70422.70062435487
36383,73837.68975008403
758,33006.39425193317
33974,55684.15752044428
14074,294891.1340348434
35663,77376.09319715864
1483,300073.7731316582
36349,95709.5734547219
22655,83678.86930314894
36290,134966.53583569516
27629,42539.869862966094
16796,266938.49470894714
22171,42027.39801153319
34952,60052.84820068178
31208,87751.13092235307
3776,105948.55445548493
22717,67128.69663549247
3818,127412.95571860368
18462,122359.92163391743
22035,109198.43369983949
36812,37999.99155779985
1182,109294.32040611483
31622,175601.77865592486
217,230594.77999524557
6053,185475.19842315055
18993,111399.23653231768
35892,97875.35548048133
34357,56402.85417490801
3525,62106.97771892717
15286,350086.7412728653
37080,30016.942291215528
6245,37925.5979830014
1147,72721.37301394418
12858,254205.90642709556
29225,142484.6429765383
15112,276578.6565453115
31096,126586.6488624545
4650,123172.28920880929
33683,38000.0241367195
20412,65387.324884582325
12854,69357.4998771419
5382,49504.116168219945
28922,40688.04140469103
15215,81246.4373862748
16785,49956.590052396685
13774,45692.4054264435
34158,64893.52743680611
25187,42028.49894286794
18817,213478.95794863644
30356,44850.21854431492
14469,46284.90088214674
18200,101546.54382782558
26384,47407.7019217374
27744,40075.54824574586
27487,58935.31655210239
12480,93624.98859726623
29787,53090.062066845945
2907,26388.092372975007
5100,210384.6131191694
21761,92753.09515163518
27522,221157.52775559816
25157,59667.59807250512
4867,38815.29409294085
28104,36694.277408216614
2342,111080.64860418352
36610,254809.6174128728
26896,93467.27630041049
25742,47563.27555124603
2231,51543.664682117305
18184,86516.51953239122
34900,59223.367575850905
33483,69015.24049869683
23751,106553.15029852407
17196,260499.43171637776
23084,37999.95070980427
28208,41765.593941197396
7672,218884.55941181566
20737,121712.6377572738
17345,147411.03587029758
3115,33516.0309992891
7555,99736.95054160999
11076,33504.0696869334
11714,120492.90435639097
23601,71141.32753159189
19687,194992.5429699174
19401,89529.90876137534
5697,43167.74980375027
31830,52200.26502657784
2185,93914.82650989734
8321,213429.6292450898
28748,57235.64108395231
8779,107063.00176806899
35650,42578.319007719896
32883,27751.0629604848
28935,66246.5029435162
31482,58292.90597611964
22552,36972.06432567458
4170,44930.00465932799
28749,101707.54141291084
33273,70393.78967703968
6384,73553.1022231997
18685,413531.7904189389
1962,29501.633777206596
34899,81710.92418807391
31559,78631.23720710604
11097,90322.29410628378
35864,38995.81864508891
3189,38274.804670444144
21367,49646.26123429295
24590,97593.80981782929
20742,135539.7263425468
22992,130090.0162386722
9170,222105.00808795437
2034,60537.31554064321
26642,144279.29162619595
16235,63811.53041056354
34733,45465.473989013895
32527,67380.56653724883
23076,106229.24613235595
34867,45976.201229963015
20441,78185.38562088768
34953,62448.93784675177
13365,69751.80608891649
16948,96278.67749441182
17120,97555.89629412748
12152,83584.89077252882
13987,81979.15567290745
37095,34832.44766368724
32984,54614.57415624341
20847,75080.58372888793
33975,89768.46562935921
36042,166935.20598874334
22735,153990.9494759287
31240,98140.5638278591
23401,59382.729243877795
9816,168439.1031756032
2071,40309.57182956455
37074,142910.62621399754
15046,280357.7342801619
22627,11057.875059748774
7565,73113.20846371258
13933,235429.59088509865
19712,36666.62266572781
10517,61312.78450574356
1339,54806.825155203696
32976,45123.574787101614
18558,81892.32838244503
35334,146874.8246176893
34768,49321.17390578646
22753,73226.98471819834
8925,79705.0216752125
30261,63443.1639957416
28941,284459.81956895394
16596,69660.45267843995
6000,87364.77777811245
37042,32996.35057446988
32643,81110.94550040568
14791,119592.81491456795
34716,47884.160671706195
30333,67997.87202329435
27623,83416.88863981907
29773,149857.90717039342
16915,185227.72459888522
21786,82276.9215017122
31032,209672.26247066807
20782,48996.496867719514
10882,27579.433307787294
26378,34602.62950599731
22508,46560.176463644915
30464,40761.8129608599
17457,54831.624181364634
34400,37999.957408579176
33907,130067.61521317631
20280,128191.87589280211
2857,65000.24674694069
18924,196686.86648998017
3594,239907.5286304162
9550,653744.7145300651
4253,60653.676729137245
196,100743.73037934031
34921,27173.34224717367
32251,68813.65219169848
27634,84428.4974319478
14654,252194.86678531047
25229,80468.8479386627
6636,129512.43045017151
5010,267917.5864675669
25967,34524.93034214219
17495,56619.45620868212
25433,73545.34879581304
36562,142205.44458206475
32615,75059.96930225844
3615,161259.21366529033
25194,212504.8061521884
15747,122828.74755988803
10722,97058.33881063916
14843,46186.10784806724
35158,84193.85659361345
9758,47563.31129928831
35556,85919.16419718464
26735,130716.0146118681
23058,78652.040218746
31761,45021.48893882342
15794,233461.9479925583
10989,51711.28041912297
20146,167482.35379938243
27739,98056.38297986255
33479,45000.88173524085
14304,300811.75226649386
10146,49995.34127550729
30780,51773.77683665842
30192,65319.3391063651
5857,50461.02535257363
23640,38000.03621333858
13943,234873.3624590751
457,44996.08145044996
36360,69452.6055766165
20785,55264.16851047297
28634,172958.91641674945
3068,100593.47810696565
585,36390.962464495875
21342,114941.33518280217
35794,69977.34190689099
31770,118636.64639771663
14036,74885.30187176418
20383,72794.71068652671
9469,336100.3899916762
27337,37493.31213708368
7306,177220.171868027
28493,52230.47452635853
35124,54440.13909276611
29990,98180.926340295
13226,170331.9250931798
13501,46987.70333000479
16580,220616.70678162595
12586,92935.24815216888
25195,81311.77250640893
5165,55655.67231946211
13165,242183.36102611994
19740,153061.90768272686
29477,44981.76044121031
33625,83118.82170379125
14777,261375.01846163283
9058,140989.28679268327
2879,53322.44882357471
21704,138836.43205438316
13325,197546.99977103778
9920,100320.185719809
23568,71574.67942203188
11993,344694.36878680665
26274,248218.96235949863
4193,60257.28065163695
861,97418.17573709422
22584,31793.216992959788
36953,33020.402268507256
4949,150076.65352908956
37199,61419.78097625567
27096,151540.34567987558
7301,111354.74751735743
14378,155403.43849253363
5810,56303.978985707625
9647,294974.81076512614
15639,156820.21590770583
14808,249945.5717797599
12093,194519.50773484464
19803,37999.97591096428
4884,119176.12666139171
27853,67199.68321422877
32815,40428.41551565933
1448,67233.13153341244
1763,34102.14187009718
33028,51018.0921924514
11416,51674.49019089891
17490,261281.18935169737
35841,122303.21739851392
19107,90604.37478310842
17366,121008.34937765787
1377,30055.72815448617
32664,39851.07364203538
29111,75669.33922270649
5216,129545.98544741172
11684,110703.19212623409
21652,65591.0714361728
23933,78786.1235993392
14413,185272.1964495047
16329,45170.4608359883
12524,100274.20013204966
5707,62908.462745115394
8476,64863.36789507318
35632,60162.300559710326
16505,40470.72312572386
30672,35966.21646883438
14470,60239.69954345228
8040,220217.25486326855
32737,86037.49357670508
35317,70619.9703280849
4738,102973.88104037973
28353,53006.2043470978
7580,171566.34961906244
17098,124790.93925179893
36661,106798.04872539923
31171,50674.86284220293
6049,51777.42336446329
23552,62129.44307081344
32959,162669.38067573734
34552,40155.791708841774
23612,35899.50504576252
14564,92184.83550837726
28303,86002.80313593749
36457,30108.260700058563
32601,117119.5166820976
4305,40125.45086471614
8341,200067.23323588347
13557,70120.05374121215
35972,35003.96352223553
32689,122032.5066340178
9163,139815.08593009933
3100,90113.09228726057
35662,77376.09319715864
11890,161728.18237994204
18960,123038.14638700166
22292,88921.90845977407
26383,166757.65009115328
36712,59970.0714733598
8344,113196.90804152208
13792,124012.553833029
2949,75628.08320333094
17837,104192.17137187529
30026,44491.923136541955
15633,160294.84286529775
32354,72787.10848634747
35493,50379.302177495316
14647,317422.5383164567
19062,50043.76293365589
29724,65617.42528613625
5841,114636.28552487618
29903,29753.048943075933
28676,46688.5111832473
7989,166189.9768499786
2848,88813.20985321501
12509,320982.38775060955
10788,72650.41494156694
28026,65693.81514627665
3707,68578.57735588955
27910,128542.29352399509
19906,25311.310865003572
15951,68310.19815891684
35731,63840.298607154255
11473,129858.03085026675
20564,45070.74579364741
25688,94172.55422378579
3640,80938.90602926874
37177,40253.10746292546
15652,224925.65304868162
12792,211337.46559744794
5916,34249.33107407877
18137,55230.921099093
29460,71212.47213670981
34352,155706.74152174877
780,37999.96128883856
31848,41694.77526001983
5513,56841.669291287806
8277,55045.42144800492
5987,54115.90866283327
25409,150750.7493718429
23517,80451.01387416355
13316,26839.050370011377
23972,80074.45589295184
21212,59391.035854081674
18696,49503.31485560184
24498,148559.5506475789
36723,99488.08805825828
3732,42692.889044098105
1318,77816.23575085684
13252,188228.8497289547
31936,84400.63411652343
17072,391335.8222280934
2676,138469.05939445063
3705,33460.531019230686
23463,120424.32332710992
26701,62516.494120646
35241,70529.5076957346
11476,90921.1881647579
31340,20467.631563328578
35297,38000.21711192062
28476,31271.913505039665
20137,91744.74127366245
30757,37985.350596386415
2935,73597.46968556242
2437,93271.30981176348
11768,72648.67687209195
8751,205024.89185641272
35037,32251.333481481706
23403,38000.03621333858
8354,158704.49440023655
31355,81065.03485526025
17329,148883.36477149607
17160,150972.861988788
15441,92935.81577392272
30941,68571.77248016876
2310,58727.62585403797
12843,190740.91217773763
31373,52175.833155866356
33707,78529.97420618379
31117,91054.27924331097
17566,157415.45737997763
25175,57108.9591581643
34417,72645.34458193826
29383,91905.19830753746
21622,63600.70500723712
22111,123936.97653866865
4634,140993.9067229348
20179,170374.8648394306
7524,187909.07462251635
3673,30577.400113010386
26371,75965.26351673057
19575,26824.55327040358
6631,195158.68872840615
7986,148090.41139762374
18918,151070.18450664263
8132,34647.332308112025
3226,59329.66325292029
623,66889.39316797435
15481,67827.78970169001
18492,63495.42601667971
24875,65846.03581103575
19812,72822.922036034
22046,50211.84918043096
6813,56449.25746564123
30602,54970.82581616395
30186,37590.18610050888
21206,72189.89710851303
25514,37999.97591096428
26596,41042.81032497123
26674,46308.831796389364
27187,38249.835438381815
10430,68926.86722291885
34416,55117.73740078967
1296,53655.59933852098
29485,31344.385697297737
28958,75036.03902570235
22095,32889.441750896294
33344,69407.99484439132
25438,42885.33767716383
7861,34543.188201342666
586,36390.962464495875
16345,242207.3387962186
23399,59794.25783901473
25010,158898.6416572139
3018,104471.00233910604
11146,75122.93384113185
3378,73188.06510031936
31366,79178.48145511151
31119,69125.38141717523
29219,38002.8457060969
7870,291945.9271261259
36556,68413.72417731982
4040,46892.2251833832
8383,54647.98409476284
17663,85177.81597747083
21739,50561.31589669929
27992,69722.20197416238
27242,96763.10575066524
20216,41535.82577260654
35627,55414.4247805013
3488,61909.55058314702
11487,48788.63461399231
9448,67272.57260654224
12027,38139.40305809921
19792,88900.92750243866
7579,189645.71242470754
10079,215928.69618298608
8648,114926.13878517374
1240,60460.70011842834
11983,149772.13523862054
36520,77514.43745972023
12257,280583.4364971645
5553,53802.97604453331
18188,201305.92004058335
26859,61870.07685780109
32280,27664.9629559197
702,93720.8941844799
33718,88607.95049639567
32709,151818.2861857352
32940,38352.05619089518
28969,96060.52169220871
30525,67782.94341182933
15211,199278.38751550077
9333,223438.85182476696
6187,73968.66260241109
29691,56838.4682995963
7586,65824.80012539311
19910,32881.015582594184
16899,217785.27176437757
7539,288447.0682291307
11854,508292.83951064205
2943,1740529.145991641
6481,51886.353581094285
7431,140697.95632938255
34596,64207.914532908224
15430,54392.62527185338
12981,314890.80007961317
37157,70791.83084995256
28808,56454.21429953768
13519,70152.55288926976
3986,139649.79130347827
4421,33014.33606361049
377,38041.799994828005
7112,56390.14216827168
14886,52990.755691654085
11674,196824.40231382498
1298,102236.46083157828
19821,39917.60580094272
22860,36107.72790636126
23133,63586.59349352902
28017,134342.9001917601
13633,34423.3141369495
26089,130082.05846454197
7142,90858.08608101986
19327,246003.27442862344
11128,125587.24192746227
31829,42543.46969186734
10508,92422.92427516636
19612,61246.75145707659
27887,51264.12026080408
22327,29808.751476669226
33013,91234.97522152452
24110,123166.79352291595
21289,52734.44675242623
1034,141104.17955928875
29357,68264.82319863146
32734,39659.85701626717
20521,81650.2605781887
28586,58823.44704503607
4034,88659.81009645833
10791,59792.753250443835
36491,74392.90123135548
17468,115048.6500068178
12063,216149.33321570914
2001,140844.8624386325
4292,72349.50688400006
22510,43252.728253215595
36323,101217.56936604733
33213,59600.73131804497
16697,220636.5888877243
35279,98669.99635409756
17423,389681.1763082874
22050,61948.407949682965
6996,229547.8813086972
33244,50897.78830089407
31452,49787.48413865309
12782,135059.69119262826
23779,140658.2074728055
4032,44582.11067270767
14946,65126.65172255302
26354,126049.54933866765
4219,60984.10959965913
6442,135343.20532580337
31698,33019.009609151464
34210,86949.01963193995
32399,61401.280034467876
1165,111522.90816075326
344,57248.5005642325
26766,120013.44860653949
19495,50637.84772137239
25787,22755.393310996384
37005,92540.64851032883
21232,37999.92284716256
33617,40965.00707267327
17499,106032.97477658739
34897,99942.99507309179
20623,50510.17173398574
139,193210.98248244397
8901,26750.88768525228
21366,71279.89004920941
28443,54299.28774818708
20091,96341.01337406237
36869,79761.80773987056
21124,224468.5602674915
11843,128140.92400213543
27837,111136.70138460485
21952,61327.851886997385
35591,182682.257973407
6206,98443.98862144578
12206,156007.66200041896
16900,59764.45649607178
31183,37212.63807385356
32860,85461.01329946198
5488,61861.930403943436
5732,38058.98009812687
7438,37032.92941002776
13096,83049.94669809104
32914,67955.85664521063
19985,116264.72709093807
9270,74359.57655043002
32534,181133.23701399643
21977,42280.66852335485
22685,45000.3081913403
6394,205732.05031035416
19301,160794.18492325334
12139,85861.38624857408
26428,32638.356757029607
24650,55442.921527596845
3197,35853.0744177129
20656,44939.17287746472
1282,92547.00543927483
30976,169048.75221666595
16106,139497.45296342173
6111,122689.41051973129
23226,80830.30845131843
1590,29978.511845805
18478,173723.7259549978
31219,200798.86995721803
1794,86275.2172245529
13559,189129.43221340756
36792,59406.04884447401
10949,110839.1877163544
31359,51278.22141457585
13053,325546.27449428645
12310,105253.3539861023
10337,158186.28052508034
16233,200892.07975597907
4783,52771.47198984193
30404,37999.86955682452
21533,92680.63298860294
20766,80012.27561065517
35847,74734.68233357638
36221,31085.159973423994
4636,57959.946386263815
8568,255229.55731506922
29616,69775.53885511209
25332,37969.12693101481
19745,110964.23545659042
33989,39222.55255374332
1846,100650.76114419755
4877,176491.42204532184
28200,69904.2616731365
18283,83294.89328688919
27613,51303.73158840262
19827,27216.09489100324
3566,39002.427618499336
6480,40071.73919552258
13128,190111.43584056935
35769,65150.71265702497
4468,58164.61124684037
30249,471729.68420498946
10921,227282.10435246216
36780,46490.23272734592
32338,29261.41915978602
7364,59406.35681361616
16635,179007.42623397763
6134,72591.55519176132
4045,58335.53341185604
1736,76918.08051294985
34161,157731.8572826402
119,102356.94055587496
2960,27913.656100165164
25111,108351.93138353468
31536,37999.98464754105
18368,364422.8655444744
17937,267862.5048428534
25234,70144.8739449196
4981,81359.34796822665
20507,46647.84794610496
3780,106443.08344078377
2041,95485.36736566524
29834,36838.20804783368
12138,57878.26638669226
27205,85260.7066755566
21600,121725.4450603493
20287,96737.92272176308
17746,59942.5203595292
24925,70830.9020611762
34266,126387.90034873044
2117,139696.4920747516
7745,124331.03273028391
10580,121278.61377027814
4009,65502.17396165359
31595,53297.51202399721
36347,57423.304751097916
1197,93951.25675041508
36111,84548.29315267975
10656,184323.20214344907
1668,61085.450648392034
5640,44424.903483222384
25508,107061.84910952853
14858,108571.36022265596
33664,84766.06207813065
24237,38712.99394468335
27651,182879.87708438394
23615,37999.94760944492
517,35413.70226326754
6388,198674.31626325077
23715,56653.5797619448
16716,307239.4805294346
7984,167889.5046217282
25483,50667.245989717165
28212,44637.83420074078
17250,49673.12895227446
30358,37597.3795786531
17873,52583.72207954862
